text,source,label
"SFJ shall use commercially reasonable efforts to obtain from each Third Party contractor that SFJ or its Affiliate proposes to engage to conduct activities under or in connection with this Agreement on behalf of SFJ or its Affiliates (i) an assignment, (ii) an exclusive, worldwide, royalty-free, fully-paid, freely-assignable license, with the right to sublicense through multiple tiers, or (iii) a non‑exclusive, worldwide, royalty-free, fully-paid, freely-assignable license, with the right to sublicense through multiple tiers ((i) through (iii) in order of preference), to PB of any Trial Invention that such Third Party contractor conceives, discovers, develops or otherwise makes in connection with activities conducted relating to this Agreement.",PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,important
"Each Party grants, and shall cause its Affiliates to grant, to the other Party and its Affiliates, a royalty-free, non-exclusive, non- transferable, worldwide license, during the Term, to use the intellectual property owned by such Party or its Affiliates (but excluding any trademarks) only to the extent necessary for the other Party and its Affiliates to provide or receive the Services, as applicable.",ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.pdf,important
"NUANCE COMMUNICATIONS, INC (""Nuance""); CERENCE INC. (""SpinCo"")",CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.pdf,important
90 days,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,important
"
12.6 Subject to the above limitations, the Contractor will ship and deliver the Products according to Customer's instructions in the best and safest means of transportation, to the extent commercially reasonable. 13. Price and Price Reviews 13.1 Pricing conditions for manufacturing services supplied under this Agreement are defined in Appendix C. All prices will be quoted in US Dollars. 13.2 Price Review. Contractor and Customer will meet every three (3) months, during the term of this Agreement to review pricing and determine the actions required by both sides in order to achieve cost reduction. The new prices that will be agreed to and the said new prices will come into effect, will be reflected in the Purchase Orders submitted after such review. 13.3 It is agreed that, for the sake of facilitating uninterrupted manufacturing, Contractor may purchase materials for Customer's Products at prices higher than those agreed to with the following limitations: 13.3.1 For price change which has a cost impact less than US $200, based on one (1) quarter consumption will not require prior authorization from Customer. Contractor will be obliged to submit comprehensive written report to Customer, subsequent to such event. 13.3.2 For price change which has cost impact greater than US $200, based on one (1) quarter consumption will require prior written authorization from Customer. 13.3.3 Customer shall answer urgent requests for approvals for price change, within three (3) working days. 13.3.4 Maintain Credit Line. Customer agrees to provide all necessary financial information required by Contractor from time to time and as available to Customer in order to make a proper assessment of the creditworthiness of Customer. That includes full annually audited financials statements and, subjected the credit limit analysis request, Quarterly financial statements (P&L, BS and Cash Flow statements). Contractor will, in good faith, review Customer's creditworthiness periodically and may provide more favorable terms once it feels it is prudent to do so. 13.3.5 Upon Contractor's request at any time during the term of this Agreement, Customer shall obtain and maintain appropriate securities, such as letter of credit, escrow account, bank guarantees and /or pre-payments in an amount equal to the total value of all risks associated with the performance of any of the services under this Agreement, on an aggregate basis. 14. Terms of Payments 14.1 Contractor will invoice Customer per each delivery or as provided in Sections 6 and 8 hereinabove. The invoice shall include all purchase order details. The invoice will be quoted in US Dollars. 14.2 Contractor and Customer agree to terms of payments of current plus thirty (30) days from the date of invoice. Payment shall be affected in US Dollars.",InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.pdf,not_important
"HSWI may not sublicense the Content, Images or Affinities to any paid-subscription website which is an aggregator of third-party content (for the avoidance of doubt, such shall not include the HSWI Websites). Notwithstanding anything to the contrary herein, attached as Attachment B is a list of companies (the “Competitors II”) which are competitors with World Book and to whom sublicense may be made only with prior written consent of World Book, which World Book may withhold at its sole discretion.",RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement.pdf,important
"9.4.2 Defense of Infringement Claims. Additionally, and without limiting Section 9.4.1, each Party shall promptly notify, in writing, the other Party upon learning of any notice, allegation, suit, or other proceeding against either Party, or any of their respective Affiliates, subcontractors, suppliers, licensors, licensees or customers, of infringement, misappropriation or misuse of any Third Party Intellectual Property Rights or Know-How as a result of the actual or planned Commercialization of any Licensed Product in the Field in the Territory or the actual or planned Manufacturing of such Licensed Product for Commercialization in the Field in the Territory, including any infringement claim brought under the BPCIA (an Infringement Claim). As between the Parties, Licensee shall have the primary right and use Commercially Reasonable Efforts to control the defense against any such Infringement Claim (irrespective of whether such Infringement Claim was brought against Licensee, Bioeq or any of their respective Affiliates, subcontractors, suppliers, licensors, licensees or customers (collectively referred to as Defendants)), including directing all aspects, stages, motions and proceedings of litigation (including",CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.pdf,not_important
"Proprietary and Confidential This Agreement and information contained therein is not for use or disclosure outside of AT&T, its Affiliates, and third party representatives, and Vendor except under written agreement by the contracting parties. 63",AtnInternationalInc_20191108_10-Q_EX-10.1_11878541_EX-10.1_Maintenance Agreement.pdf,not_important
"         2.1      Orders.  The Distributor shall order Products from the Company                   on a purchase  order form  mutually  acceptable to the Company                   and Distributor and which is consistent with Exhibit B hereto,                   and  which  incorporates  the  terms  and  provisions  of this                   Distributor  Agreement.  The  Distributor  shall  not order or                   purchase Products from any source other than the Company.  All                   orders shall be subject to acceptance and  confirmation by the                   Company.  Distributor  may  cancel an order  that is  properly                   cancelled by  Distributor's  customer,  unless the Company has                   commenced  production  which is in any way customized for that                   customer.  The Distributor  shall annually provide the Company                   with a  non-binding  forecast of orders for  Products  for the                   succeeding 12-month period.",LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.pdf,not_important
"Subject to the terms and conditions of this Agreement, Todos hereby grants the Reseller a non-sublicensable, non-transferable, exclusive right to distribute and sell the Products to Customers in the Territory; provided, however, that Reseller may sub-license or transfer its distribution rights to a subsidiary or affiliate of the Reseller.",TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement.pdf,important
"1.15. LINK shall mean a link, including but not limited to a hyperlink,",ImpresseCorp_20000322_S-1A_EX-10.11_5199234_EX-10.11_Co-Branding Agreement.pdf,not_important
"From time to time, but not more than twice per year, NETGEAR may request access to information about the Distributor's business reasonably required to insure that Distributor is in compliance with the terms of this Agreement and the Distributor will grant the right for a NETGEAR representative to visit the Distributor's place of business during normal business hours at a mutually agreed upon time to examine such information. NETGEAR or its representative, at NETGEAR's cost may review these records during normal business hours for the sole purpose of determining Distributor's compliance with this Agreement.","NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf",important
"Prior to first commercial sale of any LICENSED PRODUCT(S) or LICENSED SERVICE(S) as the case may be in any particular country, Company shall establish and maintain, in each country in which Company shall sell LICENSED PRODUCT(S) or LICENSED SERVICE(S), product liability or other appropriate insurance coverage appropriate to the risks involved in marketing LICENSED PRODUCT(S) and/or LICENSED SERVICE(S) and will annually present evidence to JHU that such coverage is being maintained Upon JHU‚Äôs request, Company will furnish JHU with a Certificate of Insurance of each product liability insurance policy obtained. JHU shall be listed as an additional insured in Company‚Äôs said insurance policies",VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.pdf,important
